"INV_REF","CLUST_ID","PLOT_ID","Ecoregion","DATE","LAT","LON","ACDobs","SaatchiOrig1km","Saatchi1km","BacciniOrig500m","Baccini1km","ELEV","EVI","VCF","TEMP","TSEAS","PRECIP"
"IEFN-0 (DGF)","1","001C","moist","04.1995",-18.5018,48.4716833333333,104.4,142.205505371094,136,140.06,139.12,1080,0.414294421672821,76,187,2630,1557
"IEFN-0 (DGF)","1","001E","moist","04.1995",-18.5017997643485,48.4811560984769,24.3,141.363555908203,140,137.71,139.12,1171,0.421148965756098,73.3333333333333,184,2627,1536
"IEFN-0 (DGF)","1","001N","moist","04.1995",-18.4928168471588,48.4716833333333,87,156.292022705078,143,138.18,141,1023,0.427326172590256,75,193,2640,1616
"IEFN-0 (DGF)","1","001S","moist","04.1995",-18.5107831528412,48.4716833333333,45.6,139.381484985352,142,142.88,139.59,1135,0.403177877267202,70,194,2609,1638
"IEFN-0 (DGF)","1","001W","moist","04.1995",-18.5017997643485,48.4622105681897,104.6,97.5026245117188,129,140.53,140.06,1083,0.448950787385305,75,192,2647,1612
"IEFN-0 (DGF)","2","002C","moist","04.1995",-18.5722,48.5584833333333,132.8,154.349365234375,175,148.05,147.11,953,0.438380420207977,75.6666666666667,194,2625,1767
"IEFN-0 (DGF)","2","002E","moist","04.1995",-18.572199763386,48.5679600020958,143.3,202.542236328125,178,148.05,143.82,1016,0.458204100529353,76.6666666666667,194,2644,1759
"IEFN-0 (DGF)","2","002N","moist","04.1995",-18.5632168471588,48.5584833333333,147.8,149.24299621582,152,144.29,138.18,992,0.451089272896449,74.3333333333333,195,2636,1761
"IEFN-0 (DGF)","2","002S","moist","04.1995",-18.5811831528412,48.5584833333333,263.9,147.4736328125,155,144.29,140.53,969,0.415427436431249,75,195,2624,1786
"IEFN-0 (DGF)","2","002W","moist","04.1995",-18.572199763386,48.5490066645708,140.2,179.58903503418,169,148.05,145.7,939,0.415675193071365,70.3333333333333,194,2623,1749
"IEFN-0 (DGF)","3","003C","moist","04.1995",-18.7057666666667,48.4226333333333,125,132.32405090332,128,143.82,142.41,1153,0.405673940976461,77.3333333333333,185,2641,1619
"IEFN-0 (DGF)","3","003E","moist","04.1995",-18.7057664282242,48.43211745648,105,140.429504394531,146,141.47,141.94,1108,0.422462970018387,78,189,2664,1666
"IEFN-0 (DGF)","3","003N","moist","04.1995",-18.6967835138255,48.4226333333333,113.1,132.707244873047,133,142.41,145.23,1127,0.444871107737223,77.3333333333333,187,2671,1639
"IEFN-0 (DGF)","3","003S","moist","04.1995",-18.7147498195079,48.4226333333333,51.4,123.056060791016,128,141.47,138.18,1033,0.427908927202225,77.3333333333333,188,2671,1661
"IEFN-0 (DGF)","3","003W","moist","04.1995",-18.7057664282242,48.4131492101867,47,127.436660766602,135,141.94,139.59,1094,0.422313749790192,74.6666666666667,187,2667,1638
"IEFN-0 (DGF)","4","004E","moist","04.1995",-18.1231831028451,48.6924687372289,154.8,146.756469726562,149,147.58,140.06,963,0.451719611883163,75.3333333333333,200,2502,1491
"IEFN-0 (DGF)","4","004S","moist","04.1995",-18.1321664861745,48.6830166666667,159.8,152.718017578125,151,136.3,146.17,870,0.407667388518651,54.3333333333333,200,2545,1487
"IEFN-0 (DGF)","4","004W","moist","04.1995",-18.1231831028451,48.6735645961044,141.3,176.61376953125,176,122.67,81.31,972,0.443008879820506,75.6666666666667,199,2519,1465
"IEFN-0 (DGF)","5","005C","moist","04.1995",-18.4130333333333,48.49055,94.8,134.533828735352,131,139.59,135.83,1414,0.396299878756205,74,171,2553,1416
"IEFN-0 (DGF)","5","005E","moist","04.1995",-18.4130330988944,48.5000178680548,77.2,118.215774536133,116,140.06,133.95,1446,0.358404298623403,73.3333333333333,171,2557,1422
"IEFN-0 (DGF)","5","005N","moist","04.1995",-18.4040501804921,48.49055,88,131.378280639648,126,136.77,137.24,1417,0.379375199476878,72.3333333333333,171,2564,1412
"IEFN-0 (DGF)","5","005S","moist","04.1995",-18.4220164861745,48.49055,70.7,136.334228515625,134,137.71,141,1485,0.38929005463918,73.6666666666667,172,2554,1423
"IEFN-0 (DGF)","5","005W","moist","04.1995",-18.4130330988944,48.4810821319452,117.6,121.587295532227,115,148.99,137.71,1471,0.393870939811071,74.3333333333333,169,2539,1408
"IEFN-0 (DGF)","6","006C","moist","04.1995",-18.1557833333333,48.92,143.5,172.883773803711,157,67.21,104.34,956,0.504843175411224,80,215,2413,1945
"IEFN-0 (DGF)","6","006E","moist","04.1995",-18.1557831024014,48.9294538326353,100.4,116.047134399414,140,120.32,119.85,562,0.561685552199682,50,220,2417,2040
"IEFN-0 (DGF)","6","006N","moist","04.1995",-18.1468001804921,48.92,120.8,138.675582885742,147,57.81,56.4,565,0.59464555978775,51.6666666666667,222,2417,2064
"IEFN-0 (DGF)","6","006S","moist","04.1995",-18.1647664861745,48.92,125.6,162.881195068359,156,128.78,127.37,979,0.503855268160502,79.6666666666667,201,2523,1746
"IEFN-0 (DGF)","6","006W","moist","04.1995",-18.1557831024014,48.9105461673647,96.6,159.965362548828,161,110.45,130.66,833,0.530349016189575,74.3333333333333,215,2465,1934
"IEFN-0 (DGF)","7","007C","moist","04.1995",-18.43115,48.97735,13.3,142.964111328125,143,93.53,87.42,183,0.552984118461609,60.6666666666667,229,2276,2530
"IEFN-0 (DGF)","7","007E","moist","04.1995",-18.4311497653137,48.9868188652599,113.3,119.876449584961,149,78.96,103.87,503,0.548823575178782,71.6666666666667,221,2372,2411
"IEFN-0 (DGF)","8","008C","moist","04.1995",-18.69745,48.5018833333333,215.6,155.10009765625,160,146.64,118.91,919,0.43431211511294,75,198,2677,1855
"IEFN-0 (DGF)","8","008E","moist","04.1995",-18.6974497616715,48.5113669904777,182.9,168.093795776367,161,141.47,141.47,912,0.416114588578542,73,201,2662,1935
"IEFN-0 (DGF)","8","008N","moist","04.1995",-18.6884668471588,48.5018833333333,160,155.120834350586,159,144.29,141.94,950,0.440247058868408,73.3333333333333,199,2671,1872
"IEFN-0 (DGF)","8","008S","moist","04.1995",-18.7064331528412,48.5018833333333,226.2,155.623321533203,166,95.88,87.89,802,0.423864702383677,73.3333333333333,203,2625,1987
"IEFN-0 (DGF)","8","008W","moist","04.1995",-18.6974497616715,48.492399676189,224.2,211.123168945312,178,112.8,97.76,809,0.445346017678579,76.3333333333333,200,2645,1898
"IEFN-0 (DGF)","9","009C","moist","04.1995",-18.5181,48.6075333333333,52.6,229.080718994141,229,147.58,148.99,858,0.436544994513194,73,203,2587,1894
"IEFN-0 (DGF)","9","009E","moist","04.1995",-18.5180997641258,48.6170070007393,54.2,180.004531860352,185,142.88,141.94,823,0.40218244989713,72,204,2606,1925
"IEFN-0 (DGF)","9","009N","moist","04.1995",-18.5091168471588,48.6075333333333,78.5,229.710998535156,235,139.12,141.47,871,0.44701361656189,77,201,2590,1854
"IEFN-0 (DGF)","9","009S","moist","04.1995",-18.5270831528412,48.6075333333333,107.4,169.808380126953,190,146.64,149.46,828,0.421225041151047,74,203,2594,1904
"IEFN-0 (DGF)","9","009W","moist","04.1995",-18.5180997641258,48.5980596659273,47.1,180.680572509766,185,147.11,143.82,965,0.463185717662175,77,197,2641,1788
"IEFN-0 (DGF)","10","010C","moist","04.1995",-18.5126666666667,48.56225,164.1,147.202011108398,163,147.11,151.34,1124,0.420719812313716,73,190,2640,1657
"IEFN-0 (DGF)","10","010E","moist","04.1995",-18.5126664308667,48.5717233665476,217.1,184.577499389648,167,140.53,141,1103,0.440253188212713,74,191,2630,1674
"IEFN-0 (DGF)","10","010N","moist","04.1995",-18.5036835138255,48.56225,269,149.718383789062,148,142.88,144.29,1069,0.418207536141078,74.3333333333333,190,2621,1651
"IEFN-0 (DGF)","10","010S","moist","04.1995",-18.5216498195079,48.56225,136.1,186.865844726562,177,144.76,147.11,1083,0.428910553455353,73.6666666666667,191,2630,1676
"IEFN-0 (DGF)","10","010W","moist","04.1995",-18.5126664308667,48.5527766334524,173.5,157.399810791016,164,150.4,144.76,995,0.402200947205226,71.3333333333333,195,2622,1714
"IEFN-0 (DGF)","11","011C","moist","05.1995",-19.0348833333333,48.2798833333333,49.7,139.860641479492,130,87.42,83.19,963,0.380851805210114,53.6666666666667,191,2606,1751
"IEFN-0 (DGF)","11","011E","moist","05.1995",-19.0348830903732,48.2893860954394,106.4,126.113632202148,131,150.87,148.99,956,0.398943096399307,61.3333333333333,191,2531,1754
"IEFN-0 (DGF)","11","011N","moist","05.1995",-19.0259001804921,48.2798833333333,126,121.916816711426,114,68.62,70.5,969,0.381896664698919,28.6666666666667,191,2585,1744
"IEFN-0 (DGF)","11","011S","moist","05.1995",-19.0438664861745,48.2798833333333,121.3,140.422485351562,131,145.7,90.71,961,0.402905195951462,66,191,2597,1752
"IEFN-0 (DGF)","11","011W","moist","05.1995",-19.0348830903732,48.2703805712272,202.3,116.863121032715,82,79.43,77.08,958,0.393127868572871,54,191,2575,1740
"IEFN-0 (DGF)","12","012C","moist","05.1995",-19.1756166666667,48.1615833333333,170.5,107.953659057617,109,97.29,119.85,1049,0.401943534612656,73.3333333333333,188,2633,1761
"IEFN-0 (DGF)","12","012E","moist","05.1995",-19.1756164217692,48.1710941839136,145.8,107.794631958008,126,86.48,91.18,1024,0.385209530591965,71,188,2589,1755
"IEFN-0 (DGF)","12","012N","moist","05.1995",-19.1666335138255,48.1615833333333,179.5,109.9560546875,111,134.89,100.58,1039,0.418897092342377,70,188,2595,1756
"IEFN-0 (DGF)","12","012S","moist","05.1995",-19.1845998195079,48.1615833333333,120.7,116.849792480469,113,94.94,97.76,1017,0.400328069925308,69,188,2645,1765
"IEFN-0 (DGF)","12","012W","moist","05.1995",-19.1756164217692,48.152072482753,82.5,96.9148559570312,99,133.95,121.26,1019,0.417569577693939,67,189,2602,1764
"IEFN-0 (DGF)","13","013C","moist","05.1995",-19.0939166666667,48.1461166666667,129.9,40.5398826599121,55,59.69,72.38,960,0.371416658163071,52,195,2567,1783
"IEFN-0 (DGF)","13","013E","moist","05.1995",-19.0939164228943,48.1556228129821,131,108.617240905762,98,147.11,147.11,943,0.40052259961764,57,194,2596,1759
"IEFN-0 (DGF)","13","013N","moist","05.1995",-19.0849335138255,48.1461166666667,83.8,44.9338340759277,65,104.81,118.44,972,0.41199850042661,68,193,2557,1746
"IEFN-0 (DGF)","13","013W","moist","05.1995",-19.0939164228943,48.1366105203513,43,59.6225204467773,56,85.54,89.3,963,0.417234043280284,66.6666666666667,194,2601,1755
"IEFN-0 (DGF)","14","014C","moist","05.1995",-19.3658333333333,48.2400333333333,35.6,115.035064697266,113,67.68,70.03,908,0.426367292801539,59.6666666666667,196,2547,2017
"IEFN-0 (DGF)","14","014E","moist","05.1995",-19.3658330858122,48.2495552296826,44.9,104.76490020752,113,64.86,78.49,970,0.419041405121485,67,196,2547,2018
"IEFN-0 (DGF)","14","014N","moist","05.1995",-19.3568501804921,48.2400333333333,59.6,112.401878356934,101,69.09,57.34,851,0.451744735240936,51,213,2470,2242
"IEFN-0 (DGF)","14","014S","moist","05.1995",-19.3748164861746,48.2400333333333,13.3,103.728775024414,117,86.01,72.38,875,0.439679553111394,50.3333333333333,201,2530,2085
"IEFN-0 (DGF)","15","015C","moist","05.1995",-19.2710166666667,48.11765,220.3,92.7032012939453,93,148.05,146.64,1001,0.423949370781581,68,191,2591,1808
"IEFN-0 (DGF)","15","015E","moist","05.1995",-19.2710164204541,48.1271663740856,232.5,108.452163696289,108,144.76,144.76,1041,0.438194374243418,71.3333333333333,190,2615,1802
"IEFN-0 (DGF)","15","015N","moist","05.1995",-19.2620335138255,48.11765,244.6,96.6308059692383,96,144.29,148.05,1004,0.437677303949992,70.6666666666667,191,2599,1807
"IEFN-0 (DGF)","15","015S","moist","05.1995",-19.2799998195079,48.11765,192.4,91.1681442260742,100,146.64,145.7,1015,0.43928462266922,74.6666666666667,190,2606,1810
"IEFN-0 (DGF)","15","015W","moist","05.1995",-19.2710164204541,48.1081336259143,207.1,103.454063415527,103,137.24,144.29,1009,0.430489043394725,69.3333333333333,190,2602,1791
"IEFN-0 (DGF)","16","016C","moist","05.1995",-19.3067,48.0502833333333,195.4,112.376220703125,106,86.01,70.03,1039,0.482013632853826,77.3333333333333,189,2632,1766
"IEFN-0 (DGF)","16","016E","moist","05.1995",-19.3066997532951,48.0598017818586,167.5,89.1029357910156,128,40.42,46.06,864,0.501988252003988,51.6666666666667,202,2563,1930
"IEFN-0 (DGF)","16","016N","moist","05.1995",-19.2977168471588,48.0502833333333,204.4,103.683250427246,106,69.56,70.03,1082,0.50942055384318,46,194,2584,1824
"IEFN-0 (DGF)","16","016S","moist","05.1995",-19.3156831528412,48.0502833333333,275.3,106.486167907715,108,50.76,53.11,1070,0.510214527448018,73,193,2592,1821
"IEFN-0 (DGF)","16","016W","moist","05.1995",-19.3066997532951,48.0407648848081,221.4,123.671165466309,118,147.58,120.32,1057,0.436964641014735,75,191,2606,1781
"IEFN-0 (DGF)","17","017C","moist","05.1995",-12.44855,49.1453666666667,43.6,50.4466247558594,51,131.6,141.47,445,0.460017452637355,56.6666666666667,239,1263,1322
"IEFN-0 (DGF)","17","017E","moist","05.1995",-12.4485498445427,49.1545660984192,51.6,49.2697982788086,49,125.02,117.97,485,0.409966806570689,44.3333333333333,240,1247,1319
"IEFN-0 (DGF)","17","017N","moist","05.1995",-12.4395668471588,49.1453666666667,75.4,50.7978553771973,51,88.83,80.37,393,0.411090751489003,37.3333333333333,242,1236,1314
"IEFN-0 (DGF)","17","017S","moist","05.1995",-12.4575331528412,49.1453666666667,45.1,52.3243141174316,54,132.54,111.86,452,0.515183180570602,73.6666666666667,237,1274,1328
"IEFN-0 (DGF)","17","017W","moist","05.1995",-12.4485498445427,49.1361672349141,80.5,49.9787139892578,51,96.35,96.82,393,0.480939398209254,61.6666666666667,242,1237,1322
"IEFN-0 (DGF)","18","018C","moist","05.1995",-12.5952666666667,49.1814666666667,203.6,102.324562072754,103,143.82,141.47,1097,0.504494508107503,76.3333333333333,197,1427,1364
"IEFN-0 (DGF)","18","018E","moist","05.1995",-12.5952665093172,49.1906713317964,153.3,110.914932250977,112,141.47,141.47,1073,0.518660128116608,74.3333333333333,202,1434,1365
"IEFN-0 (DGF)","18","018N","moist","05.1995",-12.5862835138255,49.1814666666667,131.1,109.411407470703,108,145.7,127.84,1159,0.552232444286346,72,194,1475,1366
"IEFN-0 (DGF)","18","018S","moist","05.1995",-12.6042498195079,49.1814666666667,158.4,95.1010818481445,95,153.69,153.69,1142,0.540372669696808,74.6666666666667,198,1435,1365
"IEFN-0 (DGF)","18","018W","moist","05.1995",-12.5952665093172,49.172262001537,146.9,93.2326507568359,94,129.25,141.94,1245,0.502493073542913,74.6666666666667,193,1442,1367
"IEFN-0 (DGF)","20","020C","dry","05.1995",-12.71195,49.544,40,51.3649139404297,52,77.55,82.25,166,0.384828130404154,43,250,1264,1323
"IEFN-0 (DGF)","20","020E","dry","05.1995",-12.7119498411441,49.5532088746008,66.5,49.7655220031738,49,92.12,86.48,39,0.429752091566722,46.3333333333333,261,1258,1325
"IEFN-0 (DGF)","20","020N","dry","05.1995",-12.7029668471588,49.544,85.6,48.5540313720703,50,63.45,72.85,180,0.385935038328171,38,253,1251,1321
"IEFN-0 (DGF)","20","020S","dry","05.1995",-12.7209331528412,49.544,69.1,53.5241546630859,52,92.12,93.53,119,0.420725653568904,46,253,1242,1327
"IEFN-0 (DGF)","20","020W","dry","05.1995",-12.7119498411441,49.5347911253992,64.6,53.0841903686523,47,68.62,70.5,55,0.408567835887273,35.3333333333333,261,1222,1329
"IEFN-0 (DGF)","21","021C","moist","05.1995",-13.4094166666667,48.3228666666667,119.1,51.4444732666016,52,145.23,113.74,367,0.495868772268295,78.3333333333333,246,1335,1928
"IEFN-0 (DGF)","21","021E","moist","06.1995",-13.4094164987768,48.3321015838772,91.4,52.0789413452148,24,0,0,145,0.537162303924561,79.3333333333333,256,1290,2046
"IEFN-0 (DGF)","21","021N","moist","05.1995",-13.4004335138255,48.3228666666667,102.4,65.8977661132812,60,121.73,144.76,218,0.533706883589427,77.6666666666667,248,1303,1962
"IEFN-0 (DGF)","21","021S","moist","06.1995",-13.4183998195079,48.3228666666667,169.1,52.0789413452148,21,0,0,139,0.497981707255046,78.6666666666667,262,1310,2118
"IEFN-0 (DGF)","21","021W","moist","06.1995",-13.4094164987768,48.3136317494561,110.4,64.6199645996094,55,122.2,117.97,328,0.466339995463689,78.3333333333333,250,1298,1976
"IEFN-0 (DGF)","22","022C","moist","06.1995",-13.7802,48.1043333333333,176.1,68.7362594604492,79,56.87,71.44,191,0.536245922247569,57.6666666666667,254,1185,1945
"IEFN-0 (DGF)","22","022E","moist","06.1995",-13.7801998272864,48.1135827143108,178.9,50.1762580871582,62,67.68,54.52,232,0.503782331943512,66.6666666666667,252,1188,1926
"IEFN-0 (DGF)","22","022N","moist","06.1995",-13.7712168471588,48.1043333333333,251.2,74.4800872802734,79,57.34,71.44,286,0.512268523375193,79,250,1221,1913
"IEFN-0 (DGF)","22","022S","moist","06.1995",-13.7891831528412,48.1043333333333,242.8,70.8961868286133,68,47.47,51.7,195,0.491092026233673,41.3333333333333,254,1185,1942
"IEFN-0 (DGF)","22","022W","moist","06.1995",-13.7801998272864,48.0950839523559,225.7,80.0555725097656,77,59.22,74.73,306,0.519828418890635,75.6666666666667,253,1190,1932
"IEFN-0 (DGF)","23","023C","dry","06.1995",-13.3628,49.16235,85.9,22.3256244659424,28,24.91,24.44,181,0.396054724852244,27.3333333333333,256,1269,1724
"IEFN-0 (DGF)","23","023E","dry","06.1995",-13.3627998327155,49.171583129302,116.6,24.256046295166,24,25.85,25.38,136,0.382609317700068,20,258,1292,1733
"IEFN-0 (DGF)","23","023N","dry","06.1995",-13.3538168471588,49.16235,79.1,31.1794662475586,36,22.56,23.03,159,0.342600752909978,8.66666666666667,257,1296,1728
"IEFN-0 (DGF)","23","023S","dry","06.1995",-13.3717831528412,49.16235,72.6,22.5428848266602,32,20.21,23.97,225,0.393588016430537,20,254,1301,1708
"IEFN-0 (DGF)","23","023W","dry","06.1995",-13.3627998327155,49.153116870698,73.9,37.8921737670898,38,28.2,27.73,195,0.410557548205058,26.6666666666667,255,1303,1719
"IEFN-0 (DGF)","24","024C","dry","06.1995",-13.44765,49.2011,102,19.7878665924072,20,25.38,28.2,216,0.371596296628316,14,251,1351,1654
"IEFN-0 (DGF)","24","024E","dry","06.1995",-13.4476498316134,49.210336388671,106.8,21.3617553710938,21,33.37,30.55,251,0.376956204573313,24,250,1361,1648
"IEFN-0 (DGF)","24","024N","dry","06.1995",-13.4386668471588,49.2011,97.1,26.7783737182617,26,28.67,33.37,227,0.297487551967303,14.3333333333333,251,1366,1656
"IEFN-0 (DGF)","24","024S","dry","06.1995",-13.4566331528412,49.2011,98.5,19.224494934082,17,23.97,23.03,235,0.374442954858144,15,250,1343,1648
"IEFN-0 (DGF)","24","024W","dry","06.1995",-13.4476498316134,49.191863611329,91.7,25.5133647918701,27,31.49,28.67,241,0.362954805294673,24,251,1354,1660
"IEFN-0 (DGF)","25","025C","dry","06.1995",-13.4563666666667,48.9140833333333,48.6,40.9574737548828,41,25.85,26.32,355,0.394431362549464,48,249,1383,1767
"IEFN-0 (DGF)","25","025E","dry","06.1995",-13.4563664981668,48.9233200581182,38.4,37.5122566223145,34,26.32,24.91,159,0.370050022999446,12,254,1317,1813
"IEFN-0 (DGF)","25","025N","dry","06.1995",-13.4473835138255,48.9140833333333,45.7,32.3657989501953,34,23.5,24.44,210,0.33182359735171,15.3333333333333,260,1300,1857
"IEFN-0 (DGF)","25","025S","dry","06.1995",-13.4653498195079,48.9140833333333,55.4,40.3143196105957,40,26.79,28.2,126,0.419469306866328,21,255,1320,1823
"IEFN-0 (DGF)","25","025W","dry","06.1995",-13.4563664981668,48.9048466085485,29.7,42.5670547485352,42,37.13,35.72,167,0.387712876001994,31,256,1337,1835
"IEFN-0 (DGF)","27","027C","dry","06.1995",-13.1438833333333,49.46125,50.4,49.0241317749023,51,62.04,64.86,277,0.383635759353638,32.3333333333333,246,1341,1490
"IEFN-0 (DGF)","27","027E","dry","06.1995",-13.1438831688888,49.4704748239691,92.5,61.4159622192383,58,59.22,60.16,282,0.391091078519821,35.6666666666667,247,1341,1488
"IEFN-0 (DGF)","27","027N","dry","06.1995",-13.1349001804921,49.46125,131.9,49.6245613098145,52,56.87,57.34,214,0.397829641898473,33.6666666666667,250,1315,1502
"IEFN-0 (DGF)","27","027S","dry","06.1995",-13.1528664861745,49.46125,77.6,54.3060340881348,50,48.41,57.34,155,0.389687687158585,34.6666666666667,253,1298,1514
"IEFN-0 (DGF)","27","027W","dry","06.1995",-13.1438831688888,49.4520251760309,86,59.141544342041,58,57.81,58.28,244,0.355613559484482,33,247,1334,1496
"IEFN-0 (DGF)","28","028C","moist","06.1995",-13.5613666666667,49.5407333333333,66.1,53.6338043212891,58,51.7,47.94,914,0.51795772711436,61.6666666666667,207,1701,1446
"IEFN-0 (DGF)","28","028E","moist","06.1995",-13.5613664968018,49.5499741256422,78.9,57.9089164733887,45,46.06,33.84,727,0.521368046601613,51,212,1702,1448
"IEFN-0 (DGF)","28","028N","moist","06.1995",-13.5523835138255,49.5407333333333,56.6,73.4232788085938,70,157.45,106.22,1048,0.558387438456217,77,202,1731,1440
"IEFN-0 (DGF)","28","028S","moist","06.1995",-13.5703498195079,49.5407333333333,64.9,64.4749450683594,62,49.35,46.06,864,0.420746177434921,22.3333333333333,211,1708,1447
"IEFN-0 (DGF)","28","028W","moist","06.1995",-13.5613664968018,49.5314925410245,74.1,63.5310401916504,61,128.78,64.86,1100,0.516334493954976,75.3333333333333,200,1710,1438
"IEFN-0 (DGF)","29","029C","moist","06.1995",-13.6083,49.5101833333333,162.4,89.4705963134766,79,147.58,151.34,1186,0.510775486628214,77,204,1737,1452
"IEFN-0 (DGF)","29","029E","moist","06.1995",-13.6082998295246,49.5194259549605,185.3,101.399230957031,90,146.17,146.64,1026,0.550147314866384,75.3333333333333,208,1744,1450
"IEFN-0 (DGF)","29","029N","moist","06.1995",-13.5993168471588,49.5101833333333,183,73.8035583496094,76,126.9,128.31,1018,0.523505926132202,74.6666666666667,202,1777,1445
"IEFN-0 (DGF)","29","029S","moist","06.1995",-13.6172831528412,49.5101833333333,169.2,100.29615020752,89,146.64,152.28,1202,0.502897183100382,78.6666666666667,193,1820,1446
"IEFN-0 (DGF)","29","029W","moist","06.1995",-13.6082998295246,49.5009407117061,146.6,75.9732818603516,90,147.11,105.28,1016,0.474064767360687,60.3333333333333,194,1804,1442
"IEFN-0 (DGF)","30","030C","moist","06.1995",-13.7779666666667,49.60555,187,116.865341186523,131,125.02,125.96,953,0.542397598425547,78.6666666666667,205,1877,1477
"IEFN-0 (DGF)","30","030E","moist","06.1995",-13.7779664939821,49.6147992925623,212,126.276725769043,126,98.7,103.87,915,0.540653347969055,72.3333333333333,209,1835,1483
"IEFN-0 (DGF)","30","030N","moist","06.1995",-13.7689835138255,49.60555,207.4,132.854217529297,134,134.42,137.71,930,0.52693376938502,80,207,1805,1480
"IEFN-0 (DGF)","30","030S","moist","06.1995",-13.7869498195079,49.60555,158.7,119.846214294434,113,107.16,127.84,1044,0.557440201441447,73.3333333333333,199,1860,1475
"IEFN-0 (DGF)","30","030W","moist","06.1995",-13.7779664939821,49.5963007074377,180.5,138.272613525391,129,138.65,137.71,1016,0.50678143898646,78,204,1839,1478
"IEFN-0 (DGF)","31","031C","dry","07.1995",-16.0286,47.1171,14.1,76.9082489013672,77,44.65,49.35,84,0.421156466007233,41,267,1544,1505
"IEFN-0 (DGF)","31","031E","dry","07.1995",-16.0285997976893,47.1264465077849,36,75.6191864013672,82,48.41,55.93,73,0.425840944051743,41.6666666666667,267,1567,1506
"IEFN-0 (DGF)","31","031S","dry","07.1995",-16.0375831528412,47.1171,35,76.7878112792969,79,52.64,49.35,93,0.400858491659164,23.6666666666667,267,1569,1505
"IEFN-0 (DGF)","31","031W","dry","07.1995",-16.0285997976893,47.1077534922151,16.9,74.642692565918,75,48.41,48.41,82,0.402282029390335,29.6666666666667,267,1569,1503
"IEFN-0 (DGF)","32","032C","dry","07.1995",-16.241,46.8384166666667,32,41.0478668212891,52,30.08,30.55,156,0.452858904997508,62.3333333333333,264,1334,1497
"IEFN-0 (DGF)","32","032E","dry","07.1995",-16.2409997948602,46.8477732033445,32.6,52.3487358093262,62,27.73,28.2,172,0.422585864861806,48,263,1364,1500
"IEFN-0 (DGF)","32","032N","dry","07.1995",-16.2320168471588,46.8384166666667,11.3,45.2477188110352,36,30.55,7.52,144,0.394462178150813,40.3333333333333,265,1382,1493
"IEFN-0 (DGF)","32","032S","dry","07.1995",-16.2499831528412,46.8384166666667,19.6,39.9078369140625,45,23.5,24.91,141,0.326917250951131,27.3333333333333,264,1385,1497
"IEFN-0 (DGF)","32","032W","dry","07.1995",-16.2409997948602,46.8290601299888,33.4,40.9085121154785,46,29.14,41.83,141,0.398373266061147,49.3333333333333,265,1391,1494
"IEFN-0 (DGF)","33","033C","dry","08.1995",-16.59915,46.6075,105.8,20.4489326477051,19,55.93,23.97,32,0.467769642670949,48,270,1374,1492
"IEFN-0 (DGF)","33","033E","dry","08.1995",-16.5991497900759,46.6168737884783,100.6,9.07599353790283,10,26.32,11.28,26,0.430684049924215,35.6666666666667,270,1392,1491
"IEFN-0 (DGF)","34","034C","dry","07.1995",-15.5092166666667,47.7350666666667,31.6,25.5951728820801,24,36.66,34.78,49,0.393670241038005,13,263,1888,1566
"IEFN-0 (DGF)","34","034E","dry","07.1995",-15.5092164712487,47.7443892795884,64.4,48.0428123474121,33,26.79,30.55,31,0.411241958538691,19.3333333333333,264,1882,1567
"IEFN-0 (DGF)","34","034N","dry","07.1995",-15.5002335138255,47.7350666666667,50.4,22.3329010009766,31,9.4,9.4,23,0.378703514734904,10.3333333333333,266,1860,1568
"IEFN-0 (DGF)","34","034S","dry","07.1995",-15.5181998195079,47.7350666666667,58.4,22.3638668060303,21,41.36,38.54,47,0.393789569536845,14,263,1887,1566
"IEFN-0 (DGF)","34","034W","dry","07.1995",-15.5092164712487,47.7257440537449,13.8,21.6080513000488,21,24.91,32.9,68,0.404046813646952,22.3333333333333,264,1885,1565
"IEFN-0 (DGF)","35","035C","dry","07.1995",-15.1568166666667,47.1641666666667,22.8,49.6595687866211,48,56.4,31.49,73,0.395857473214467,52.6666666666667,266,1431,1528
"IEFN-0 (DGF)","35","035E","dry","07.1995",-15.1568164759057,47.1734735710601,63.1,24.6679344177246,29,22.56,23.5,86,0.410642425219218,58.3333333333333,265,1457,1529
"IEFN-0 (DGF)","35","035N","dry","07.1995",-15.1478335138255,47.1641666666667,77.6,47.3437805175781,62,30.08,36.66,56,0.379565646251043,37.6666666666667,267,1421,1528
"IEFN-0 (DGF)","35","035S","dry","07.1995",-15.1657998195079,47.1641666666667,103.1,49.7076644897461,48,20.68,21.62,75,0.392029643058777,44.6666666666667,265,1457,1528
"IEFN-0 (DGF)","35","035W","dry","07.1995",-15.1568164759057,47.1548597622732,91.1,26.8654441833496,49,31.49,34.31,51,0.391370644172033,27,267,1433,1527
"IEFN-0 (DGF)","36","036C","dry","07.1995",-15.73145,47.5615666666667,38.4,46.0305404663086,23,22.56,20.68,73,0.366081476211548,32,264,1879,1539
"IEFN-0 (DGF)","36","036E","dry","07.1995",-15.7314498016371,47.5708993948755,55.8,18.8727989196777,18,19.74,12.22,43,0.346930931011836,18.6666666666667,266,1862,1541
"IEFN-0 (DGF)","36","036N","dry","07.1995",-15.7224668471588,47.5615666666667,65,46.7381057739258,26,24.44,23.97,105,0.351268033186595,29,264,1870,1540
